"A","C","D","E"
0.456373308026775,1.57318753687582,0.580535202747568,-0.0432794033207219
1.00296431966551,0.0823085924768718,-0.844680939100428,0.237278030856466
-1.02544373921937,-1.86001751279828,-1.04171984440254,1.65388174093755
0.978518694510446,0.299719260740778,-1.89984415798672,1.63282412101346
1.00720205076102,0.729161981368213,-2.64221369829097,0.108015706944626
1.1747845017352,1.36434189038122,-1.12611342710879,0.264759281314072
2.67793180528651,0.589314613631196,0.129233714710445,-1.19259803406583
-0.41665123890327,-0.535057662025697,-0.821297529561006,0.698092746241358
0.0917103092425188,-0.664479809178393,-0.583364750246182,-0.630336769745649
0.900925135959753,0.32034274710488,-0.343862306114704,0.614979127243846
-1.69792998028467,-1.24244264850277,-0.46501104851895,0.787680165434046
-0.290649133693266,-0.351962222185741,-0.844812889682085,0.189165969619094
0.42898270357513,0.290076637385485,-0.788841275413997,1.38493442676804
0.795093282455824,-0.395406052780466,-3.15002321194283,2.40310647728506
-0.827080481064903,0.807451415955824,2.2055451316798,-1.13369482219333
-3.48209553787625,-1.45233294658652,-0.527054380130826,1.61841973553697
-0.84165148495178,-1.66734729867039,-0.018541846283422,0.72219514578268
-1.8786938068379,-1.06446766936071,-0.873502644269569,1.41285287873088
-0.392911613137115,-1.24536627237651,1.04179382984987,-0.0878904088106336
0.130748110677382,0.201412652304591,-0.409355806946928,1.19666617174165
-0.322328151433048,-0.667190183997259,-2.10958509223515,1.53842339637518
-1.0005899788517,0.369302619622065,0.647528065001086,0.824757004965161
1.05334135983095,0.571138244292593,1.84428026217943,-0.519162873555412
1.72529694401078,1.93573275769148,1.31524162486845,-2.75675111665946
-0.361003340211057,-1.11409932257148,0.817596886910336,0.241998267058611
-1.23653491449533,-1.07921077885617,-0.194192976812756,-1.04733389841132
-2.25691379095956,0.097621212566917,1.39649423145317,-1.55927064120059
-0.401542161436071,-0.460117829103755,0.221411804467864,-0.314069877808795
0.319749090292425,-0.736285991557317,-0.76031114178824,0.6905231914356
0.716903236265478,0.816447290227436,1.1530874174483,-0.331408019198322
0.379335785889808,1.03535792279798,-0.103768128430833,-0.51162955956414
0.714305249434091,0.271896088307342,-0.733061640234706,0.779468450468995
-1.45318943643931,-1.33245768740928,0.866457176917955,0.327547036793962
-0.0672870132855915,-0.475012064263309,-1.58747529074532,1.55072297029731
-0.181737834078063,0.854261183294682,-2.10110619213446,1.48465266483798
-2.32175244878759,-0.418890028346886,0.140949837019655,0.458287460818733
-1.15176497917023,-0.262975702843269,0.0241995018003045,-0.2934522319201
0.0217206800049677,1.10025568260627,-1.27422101243908,0.953890656015703
-0.184961430865927,1.14507555357695,-0.551030337959153,0.20474231218483
0.0124051231607763,0.497065894608057,1.68515345919158,-0.399182518534439
-0.0770569486123447,0.00610982719372882,-0.420994861404243,0.708312180093989
-0.0320522354950164,0.926259211187006,-1.06461633710355,0.64189569751371
0.318888821624036,0.153052309198394,-0.590464934970104,0.306789476661739
-0.917860733949506,0.72606308513236,1.41884471044105,-1.05120391627374
-0.593491932145323,0.173455684085313,-1.27918388193332,1.4826498215525
0.494054779213709,-0.132750833749521,0.0650098841310577,-0.966169822140623
0.0173207316599209,-1.42301490035213,1.32885027817803,0.197216234099332
1.00245648999482,2.28163222602312,-1.16268590356964,0.415793074708375
-1.12097057636525,-3.38675929468781,0.410556935197335,1.12238931055761
0.0440153396653027,0.165813998320352,-0.734165874136469,0.95924667541267
-0.169711779894057,-0.601971471427011,-0.232444289682223,0.573320593358554
-0.00958053669465712,-0.419788918895839,-0.65458123887502,0.0922287693696267
-0.400081381839968,-1.09770483355502,0.0502904300372765,0.528307734315025
0.063017287448099,-0.206338799576455,0.518473471881466,0.521555403444601
1.22669363465553,0.592696705057632,-0.23113991433736,0.395986835906063
0.668166799898668,2.24978737343217,0.218302261057212,-0.557572302984982
-1.20963197863551,-0.649793722810677,-0.115310653394135,0.430118952659926
-0.700687400382001,-0.226555063471554,2.05460228201836,-0.925478511363407
-0.352285075739787,0.298618985503885,0.0867655829412597,-0.139547334050835
0.926469069876892,-0.574195895452229,-0.105960413281071,-0.299265465088691
-0.797724214241413,0.795393245258499,0.380794279077514,0.288829358017802
-0.714460038808018,-0.987210212009874,0.0621033415886281,-0.0636482871741554
0.980865838042712,-0.123435687273946,-0.683735597681312,1.92067343721213
-1.5235889162906,-1.57645070024843,1.00869220865428,0.281860377341487
-0.662730444593691,-0.60396465502731,0.505452923233824,0.339356585131985
0.0171972957405013,-2.18740460950376,-0.657116651782607,0.937308995099565
0.61923685027156,-0.0287350068023977,-0.30588569674596,0.636661903627194
-2.73605466785339,-0.682042212618037,1.15891099436728,-0.772135307889248
1.79246974131963,-1.03356860664707,0.609699798238646,-1.49082404972417
0.0841936366289851,2.26024271984578,-1.40362674437518,-0.268067314976841
-0.505396735513773,-1.1099303488089,-0.732732826807593,2.99704247840878
0.313342509658925,0.0154346233518722,0.764588003438423,-0.244029165930755
1.57399358911063,0.79713750910475,-0.213161331759831,0.011244492969458
-1.26268633999624,-1.46298404909654,-1.09015761394545,1.45105581401624
0.814571740967524,-1.28875573303759,-0.438333447795052,1.25478987101578
-1.13665778319634,-1.47327920302694,-0.793785114004656,0.909554885562486
-1.06903579583707,-1.11426223333419,-0.606586395468677,0.762416642748324
-1.77632042756275,-0.58634362994737,-1.1697615252082,-0.358485697432825
1.52042823425832,-0.531039214439492,-1.01199489049038,1.00735924310682
-0.28057802404863,-2.18402280043312,-1.08923560590791,1.25788404830691
-1.11546697964475,-1.18310230913861,-1.1922479835748,1.08046818737187
-0.943126730997005,0.134305816826564,-1.39619902552578,0.0309711301329575
1.043436484889,0.771028204656513,0.502849216463758,-0.729020516818508
-0.360379241788822,1.36745374718684,0.762932255962726,-1.3947768185784
1.12539094912203,0.163315671584629,-1.4431750149279,1.03746062812198
-0.270438706983797,-0.0569741206481654,0.73628416142138,0.493267852037876
-1.18962667769843,-2.29805651293606,-0.40494701928309,-0.124393425410077
-0.359261463737042,0.426765155856811,0.212594359536238,-2.3860117883417
0.0993229729089538,-1.06361912693249,0.605578854883444,-0.988609538813642
2.63384939258658,1.62482057306742,-1.00409573170476,0.203729139806716
1.20027688001528,-0.510344797467124,-1.0059123211651,0.934510047500492
-1.43052455645265,0.24887290230393,2.00150368667207,-1.98777266813863
-1.12533585190674,-1.28662982534381,1.74582579411303,-0.668309239110771
-0.115794615485072,0.0470189332824846,0.39770994853595,-0.286367153902469
1.41670007211425,1.09470457344878,-0.754796117444544,0.621777241334032
0.283893510634529,-1.24992882561157,-0.991076516405145,-0.298625569243171
0.239687613624384,-0.367551048012432,2.23040967233254,-0.388219946905774
0.63008681158571,0.549186794030303,0.201340273143211,-0.191961062088601
-0.787617036013912,-0.739382815210317,0.793070564193415,0.981089135990456
-0.0336531053752056,0.24391692628447,0.926129458159169,-0.372585361004255
0.905571666809919,1.16378134794653,1.32176296275811,-0.974142815725268
0.210904145448675,1.700787535382,-1.22507499342136,1.85165018116079
-0.197823672515971,-0.444593680693485,-1.7926836495355,0.265895284947185
-1.37906826840081,0.0928104228083005,1.18545283817091,-0.85500883808104
0.310950960250283,1.30343064587849,1.26806991279782,-0.46946949790385
0.979642239180521,0.433287888785661,0.672526898245737,-0.729367068606708
-0.450894387466447,-0.1595633155044,-1.21233960347779,1.39636978264142
-0.915086261066261,0.487894465610922,1.71032132611443,-2.356523007028
1.06314960188564,-0.530805216706283,-1.1317727688106,0.36996789398918
0.282879207315303,0.36047195411583,0.0495052477325611,-0.191512420389956
-1.16476525287023,-2.2235187381142,-0.0835750506651701,0.444876113001476
0.363163313312825,2.06234499863775,-0.0812415585131006,-0.745880539535052
0.0719932511424753,0.534570648335413,-2.31976127410141,1.88472796570658
-0.745729452177854,-0.122919434124471,-0.774654984758243,0.79570536054433
0.0798675475649762,-0.732161767306395,1.27579901828801,0.12238656706469
1.59051680644872,-0.215215613593852,-0.157650159959013,0.636767794997089
-0.269287092587942,-0.573115201298662,0.50404726040305,-0.47624023199706
0.983423586676803,0.899944205263151,0.0694215791611583,0.414061571819249
-1.98200509307037,-0.443706582397315,0.338347180578011,2.07818659429591
1.57348928324527,0.405661516688174,-1.02483702705999,0.435064015114721
2.49275223237338,2.36090573487278,0.0873158596399085,-1.4578665808572
0.603502407420295,0.087747508951995,1.07529857481358,-0.973437868771745
0.140275987772179,0.423371525900323,0.02407937554869,0.514261367933435
0.787936474018158,0.527367623907414,0.0616902795201811,-0.362649447517058
0.847568064975877,0.0323496701207008,0.104383140387075,-0.591328168169589
0.903805430787648,-0.389162392906029,1.25012828364724,-0.336068532875052
-0.441007141697273,-0.347785227005471,0.531356499824424,0.785812888560842
0.785148634011653,-0.0115946093059269,0.610848700874398,-0.60843572364047
-1.65288676439806,0.614482850190289,-1.58853480608558,-1.36963573067158
-0.345717661415927,0.130252388659878,-0.0962433108773502,-0.306461606111296
-1.05463347256595,0.972460965639063,1.02338865762528,-1.31030959584943
0.0800216711400154,1.14819712442209,-0.365846358985372,-1.15269879628381
0.35110073775966,-0.776262165465221,0.324984185640186,0.413639527773692
1.44911526224261,0.32776918746515,-1.09313877198642,-0.24569837806827
1.52241632280615,0.264148824021609,-1.95454471303471,0.388797611706201
-0.453509664706879,-1.56547116978104,-0.258719828236981,0.458048023335452
-1.29011244360813,0.680629993117658,0.842719451186571,-0.586552190517355
-0.779120114691947,-0.981429337004182,0.850648038898698,0.779138468267734
-1.4303650330056,-0.909946152849268,0.026454118276416,0.145083547661363
-1.98685097472792,-0.932906995852592,0.549372954318191,-0.232475165880779
1.93080016960978,0.793771829960421,-1.32650332701826,2.28102679514204
-0.14938327027373,0.527241993601584,-0.526065047207624,0.158399076774758
-0.660863849038083,-0.138838026396442,-0.699400568139144,1.04534640287348
-1.22262379772376,-1.47373463628879,0.808139148421812,0.977393639828056
0.13350526734554,-0.774564624336912,0.361516935619679,-0.422576517185901
-1.40250169163272,1.26391656831613,1.56478465704658,-1.97394183770221
0.429422324425001,-0.0500019049487453,-0.254265382590389,0.736723963656338
-0.343028396370782,1.14767856990905,0.358769170347443,-0.879070156017189
0.88270259240943,-0.549042047150084,0.243349037271165,0.105804493841032
-0.413941890041857,-1.85723724329928,0.130198192668589,0.347128672744707
1.13150769279995,-0.00286969445610055,1.49215079211852,0.114669833413101
0.788447135574833,-0.851859525557308,-0.19717850469916,0.600186197602733
-1.1987330460049,-1.38677892481618,-0.12029400302795,0.126183267624621
-0.290918378569648,0.233898025251994,-0.284311781442325,1.30566125349306
0.397611556715366,0.0142892382158303,-0.180152488961301,-0.112990968144669
-0.457797590657953,-0.477604000707085,0.303873963453011,0.74388269540912
0.453383119594635,1.58776539359449,-0.217855428006918,-2.08043236090186
-0.152951853191557,-1.0365841299333,-0.850165844292772,1.48373650755514
0.0966636795516056,1.66995749512159,1.35281720176032,-0.975534580013128
0.878633444759809,-1.36751450902682,-1.1033443049847,1.79636485087728
-1.60669572468059,-0.402492022339593,0.366222421698347,-0.853624305105931
1.14413366947154,-0.165938238036553,-0.650672465027629,1.21920642419257
-1.72768781938973,1.8714394321642,0.160618437461112,-0.724094265566142
1.41525616404607,-1.31880318589579,-0.198819739730771,0.263671158341881
-2.39916569122212,-0.748373531982606,-0.780866746259225,0.112028591331783
1.49606476777393,1.0472804557555,-1.27197607041187,-0.914632881817364
-0.17696734834646,0.547148370979806,-0.460929017967297,-0.116315806389775
1.04609365890611,0.714807708597471,0.820741824133155,-1.01542644242343
-1.01171780607706,0.55961045388062,-0.389390268626135,-1.09947451366589
0.39759644419812,0.63294450941043,-0.747458157917098,-0.362709555362742
1.80073249320218,-0.940505825428001,0.861765500949382,-1.11285247654541
0.993155322164469,-1.99207698802159,0.554842254710309,0.895078916818109
0.312583483471022,-0.690021870053988,-0.339828991822283,0.237172199219244
0.215308403300927,0.187141100943544,0.632709812266291,-1.44417462595109
1.13955077708874,-0.47075413974281,0.73951981356765,0.611162966881294
-0.688265465116188,-0.133013256714787,0.647005627799851,-0.226323218982964
-0.392717809292024,0.535613034796283,0.0746044519000519,-0.783756022934287
0.60120125674034,0.456540240714151,-0.780661204965045,0.00760109376915484
0.259824482736902,1.38549954005544,-1.15923629876215,-0.351082197435288
0.831867074215138,1.5803989833599,0.535688172045632,-0.382702590722018
0.0119155572833642,0.606716345039972,-0.117504127322805,1.0567511591269
-1.69995324210702,0.321294058692437,1.28963625487601,-1.99715864252954
-0.604473253689504,1.18232818411038,0.621475597156586,-0.727693584480024
0.233671924889022,0.947906772031187,-1.1577009639904,0.532080488821321
0.826047736489073,0.1659549879382,-1.8532943326329,0.158447348392328
-1.06334873596926,-0.0201645571834089,-0.862494659697939,0.234995327082595
0.51030053146168,1.42159944680236,-0.249996930785376,-0.616029675753336
-1.65427600533538,-0.0530940703774077,-0.757344255481826,-0.954993252816105
0.0316102705086004,0.708494422363442,0.880232798840189,-0.67996135582358
-2.44170909609745,-1.16725995217486,1.09232319862683,1.24986525347222
-1.53513388147854,0.274850838640855,1.29092075917007,-1.27907782625373
0.207241113871479,-0.41399104855635,-1.30120323455707,0.730257128473174
1.47586390493636,-1.09807358937707,-0.269987364343938,1.33817060671354
0.840702540273538,-0.300300785551004,-1.51298085652743,1.79764104904062
-0.773940924728236,-0.396090618706942,-0.216859215881006,1.40258216586086
1.74002358159087,1.25967801491313,-0.564791436901783,-1.11585170827081
1.1757616050723,0.993245828488549,-1.67030351915623,-0.0928617255718035
-0.636339109519303,-2.75372269719481,-0.217415065647712,1.51111236508584
0.0750702101296719,-1.66648973045527,-0.260880755245724,1.86051512459499
-0.861890930323906,1.42006001163113,2.20258782469185,-0.0149844806572456
-0.0985599573456026,-0.728714595828485,-0.066972121447869,0.538517364879744
1.10912530338184,0.057016278183799,1.07116564257153,0.123428169305853
0.804096492829678,-1.11895734004802,-0.307031316254386,0.678027087192272
1.51437136757677,0.237464595685343,-0.389127027456724,0.105765429421467
0.824106273235149,-0.219303286812438,-0.986440969567821,0.791235010758789
-0.926608201501288,-0.945462248780209,1.80475057633459,-0.236823861843377
-0.419327643724319,-1.10950562701525,0.563236831108095,0.572809521786445
-0.941907946682103,-0.115148565472548,1.22754013505516,-0.358233999682469
-0.560063824068814,0.17884122176155,-0.482569212855224,0.293303733504581
0.0244028473873643,-0.655888392982494,0.575620268043208,0.276399110389884
0.588293058228405,0.00324318325254536,-1.95852382997642,-0.139353853588576
-0.0964515279490509,0.0357191249046371,1.09415797784065,-1.24459511550704
0.930235764385323,0.321727049442549,-1.89450947004427,0.218979583253985
-0.603116389698094,0.543904001507343,0.893320729574631,-1.96124416139535
-0.238965302521673,-1.2592637880382,-0.238992768713248,1.16412294708708
-0.196706063019783,-2.62506135536927,-1.98006063603139,1.75299764801033
3.11612994301251,-0.665762520041394,-2.07375497767778,2.09703585085878
-1.01041131486031,0.518122409083428,0.398434390992872,0.769077231921583
0.387699909080966,0.815183931267385,-1.75716369588846,0.763804414018492
-0.033694098909872,-0.421015125857486,0.59292185337139,-0.540686640775914
0.793758199691953,-0.643411379365145,-1.00384337399817,0.656602238787231
1.82156424019236,0.240114299811729,0.217691964440392,-0.873822879663481
-0.911200513110613,-1.54385458063906,-0.273611609384686,1.47059146286734
0.202761429123966,0.591123594699319,-1.64420729869291,2.00864864141826
0.138199669262748,-0.922534364286064,-0.550063031259171,1.15089007355093
-1.2485534563289,0.0200897210450727,-1.17363514086774,0.877509426156948
-1.05563889070707,-1.07762720953981,-2.21122790351668,1.21177712702422
1.35148309893925,0.157784930636586,-1.96754719184624,0.654484082546566
-1.99033230671344,0.655321584001823,0.238755958338932,-0.74458189268842
-0.0229947188799355,-0.441744182874607,0.0864489114293013,0.900361119126656
0.728113016568035,0.663729017323121,0.462341359924295,0.167997586674025
0.77093955797859,-0.212733455887352,1.22669533781347,0.230061215391626
0.597673900360175,1.00763810780133,0.495459778110729,0.181976565571576
1.0099787845335,-0.446542826180494,-0.682005663184534,0.0687649170683059
-1.17452247567098,2.06025237981511,0.282866999354153,-1.72200301504376
0.22827494595327,2.56812931460615,0.48028485536676,-1.55903776228166
-0.836069152616106,-0.266896416850753,-1.72129906142971,-0.648692159456585
-0.423856886576235,0.235435451977733,1.259524281976,0.218693225911901
2.02226172083713,-0.816683490634443,-0.440172638967126,0.158884782945549
-0.309124617106065,-1.39219482519065,-1.81618790903823,0.965312329168852
-1.76269731064405,-2.42276120996294,0.229469480908663,1.65236132508661
-0.0991711393041366,0.471757014385549,0.108495924050212,1.34246315165558
-0.270985629516782,-0.470010124343492,1.6847303488142,-1.13658594163582
-1.23762631440004,-1.31635366419058,-0.279671695300312,0.728592244706468
-0.121219382155238,1.05986900844107,1.46925558649477,-0.691927724972697
0.868926563854594,0.422651601847276,-0.882389242526688,0.305620426959597
0.670141801732722,-0.600511255391425,0.681402996312401,-1.19930698898567
-1.23788652186585,0.912952897025473,1.48413731625669,-0.146795230174359
1.19629449945783,0.567931660118403,-0.734164126202541,-0.554555297459968
-0.0832070764304848,-0.197533145299119,-0.959302774756589,0.894853091016615
-1.46007998323344,0.233138325825377,-0.872596179299671,0.862759060538831
0.0425729392225884,0.0337459455473237,0.507703156825693,-0.246825843612877
0.0839399662309767,-1.26136613365484,0.324537029184628,-0.175087681916862
-1.19461149466646,-0.475499530420955,-0.445923935247094,0.59753286305131
-0.623560798330948,0.328178696365468,-0.342773845748296,0.00558348298294592
0.0484442849376408,0.300051704929743,0.147140176271879,-0.0954898885559971
-0.0808202285315683,0.0167565086043522,-0.535722065313796,0.336769205195961
-0.523398157140383,-2.34434966388026,1.02396302531842,-0.76241800056475
0.544519963786094,1.03216839528175,-0.527911977211834,-1.11871455634487
0.592235491406572,-0.182789866022462,-0.246915553289547,-0.815462501870525
0.0767691004159761,1.36308180997,0.409725274024986,-0.477663549845538
2.15277736515712,1.90015540059605,-0.724261266106596,0.584275389367157
-0.349409722055825,-0.171351150889123,0.83916658033815,-0.66944538450754
0.00994336364189972,0.622843010982254,1.13913168055447,-2.70952142298549
0.426795138965319,-0.315537137249276,0.132211826145936,0.507941915789292
-1.12365606861608,-2.21601745029664,-0.816698210618396,0.884525436103024
1.097692175212,0.236984865141929,-1.37881369369645,-0.231532585348721
-1.00971583406416,0.0386892679241994,0.206735942737784,-0.309878433233864
0.752892249693807,1.52754177129917,-0.133281364843727,0.586598581937143
0.953718273450424,0.634042030397556,-0.796798717674073,0.496997507665112
1.68645521121993,-1.12719162482368,0.639439225490863,0.545514159057395
1.44100114343673,0.557892710951672,-0.328770395353625,0.939803015975303
-0.508118665063617,-0.259991045564173,-0.690698572744587,0.0175903325869543
1.62266791008142,1.68294982263382,-1.54417202686682,1.41833480095489
-1.86571922678709,-0.463688402692595,0.712306943339886,0.0510993108744113
0.433294868438619,0.00598248517295664,-0.717056589096049,0.599044370388126
0.730915760335041,-0.0100853711542208,0.653618726924232,-0.0530046320899042
-0.344369112989589,-0.0251703272101053,-0.0541743155739234,-0.0830912533270518
0.680932712563188,-1.20639398540968,-0.18752627456092,0.397439251618403
1.04461906080012,-2.0847449897678,-0.253343302414997,0.90602260503909
-2.32867861336874,-0.849753527205356,1.54912660087733,0.913548554085391
0.737198214448021,-1.03963340283025,-1.69928957853844,1.28622282598391
0.346686028102013,1.12284088243302,0.238468322575138,-1.08554773063554
1.8555540562625,0.569763502103138,-1.03865725197941,0.269063502477273
0.148309077679964,-1.32201082597494,0.209277212729957,-0.525835139862107
0.862182560069122,-0.116245589921448,0.266034458316842,0.355260862515049
-0.2334871342024,0.781257919617288,1.56297437639508,-1.63692285653895
0.326630450704562,1.49039746817281,-1.21323494672381,-0.400379333808171
1.02794211424278,-0.998066719680241,-0.25714675084831,1.20899739783435
-0.84079925102649,-0.0484524842737728,0.750863621941907,-0.340608309356866
0.41310858614722,-1.20527163638819,-0.27099796962988,0.747836690952644
-1.35201984266155,-1.34573376843068,-2.07417309582837,0.921758297147811
-0.0784451277817135,1.02172204302458,2.4184704891959,-1.63558888334152
0.279042209596723,-0.894308504269742,-0.580779971672315,-0.70936257289723
0.746700277651814,1.02572754835884,-0.424226942109552,1.09699956434006
-0.35623518960177,-0.437696056649687,-0.0307919576322261,-0.0960643588317684
0.404344144171468,-0.566420965235014,0.267575596650993,-0.521454526241397
-1.01310983751677,-0.782896842770713,2.89260936121327,-0.70056569959251
1.30020779710272,0.468980890836979,-0.450011359281011,-0.726360507802469
0.358423033779435,0.895577991718814,0.0160186706905126,0.0143584168220182
-1.1539804912054,-0.710521697673014,-1.0513498686937,1.71768321441391
1.19249971837173,0.775703094490866,-1.56190797434455,1.4104883723725
-0.0211968164162827,1.76163150854079,-0.641274838297205,-0.242344516852743
0.150748612208591,0.633233751545621,1.30057345482218,-0.318758292240306
1.07056206778586,0.619501785983677,-1.5746510587524,0.507855107408529
-0.59109137265248,-0.309198194878139,0.539095297499659,0.510417883165766
-0.792677924889186,-0.92206821708017,-1.20325438658162,2.58138709918285
-0.625627472671028,-0.254150308015333,0.505093863151298,0.2056310092976
2.57386772170065,0.0385669984409463,-1.24048310748257,0.305297718971098
1.10991766378227,2.06099749262821,0.993010011764979,-1.40748642031482
-1.54333469980514,0.428334083959914,-0.210570766605835,1.1652768639474
-0.826093420371755,-0.616566371356479,-0.363479537074009,0.753016073590646
-0.787796565022504,-1.40852052688021,0.898403266630825,1.07686477867255
1.07457489029737,-1.64386635092504,-1.45849986223563,0.428306121144123
-1.07061414141793,-1.11507174123057,-1.46292462702347,0.816223227615901
-0.323195532255533,0.096111464805343,-2.23829429454868,1.28722950873081
-0.826602625741294,-0.559445022839105,0.908923752475434,0.124774858288245
-0.0286964315480495,0.41712892675561,0.513966406963374,-0.608450095907961
-0.790768053854544,-0.986051558941992,1.05318432635049,-0.755956387752722
0.031483757430454,0.342073587050228,0.0084439645463283,-0.329588263806548
0.886809023359668,-0.909395662619359,-0.370113804304668,-0.349772622292959
0.0960993525186571,-0.451962060155058,0.0960076889509249,-0.217233313408576
0.638470226969246,-1.59180891695729,0.119229438634022,1.99309832089248
-0.887948137142388,-0.599582125519619,-0.16918127554014,-1.20740713279822
0.60259291243255,1.14684612255957,-0.590371974374489,0.0482010296574434
0.076975354336673,0.319292314241908,1.53841811475356,-0.865204012082953
0.591035462382915,0.410128308061551,-1.06579055249916,-0.222113539894777
-0.0238433117880239,-0.571033633682564,-0.385016868033423,-0.776887713090161
1.16841488546559,0.0885371716804738,-0.456066460264212,-0.426088300444061
0.457184689472133,1.58696956567639,0.11353522111723,-1.47911455703659
-1.27530845708007,-0.482837505060588,-0.132505372949631,-0.652588145731963
-0.609424462594229,-1.7581724208329,-1.75703272440028,-0.166716909987964
0.148646962122752,0.0183579842843028,2.4909401387648,-1.08578679410818
-0.11504559672045,-0.427709607585146,-1.46982124693673,1.4712143993121
-0.870611699187358,-1.52875516358898,-1.77431285226044,2.0748618818903
1.96424083519341,0.841459087174115,0.943979130406408,-1.51397232592456
1.53417504135655,0.160879253619966,0.38541845768892,-0.4619981201783
0.355503994818466,0.532405567361475,-1.25257982057844,0.149323805236433
-1.27492905796104,-0.159598532463243,-0.390670859459557,-0.547426350963069
-1.76335038245605,-1.86666430304428,2.84126423438072,-0.925361330883311
-0.178314917351999,0.887383319424729,0.418716886163018,0.3634958611768
-1.01403469425321,1.84428293908731,1.30070898290995,-0.0229334313305046
-0.305621488430941,-0.249503122791653,1.88004606814641,-1.28770151133272
0.653196206175857,1.1216880183532,-0.255735000796944,1.37867523373011
0.43696462864055,0.277736026776719,-1.13023559169194,-0.180716701415131
0.0801453197763289,-1.09943185249409,-0.0546980697377537,-0.039812602942202
1.43956030180854,1.57950591328372,-1.5737667775896,-0.553271408870701
0.56508627610734,-0.777790119725635,-0.737615716979453,1.1575888630605
0.84940837615249,2.62972253656812,0.612064217305845,-1.77436249808178
0.0495885336220101,-0.779658422824503,1.00955917598877,0.746974075130026
0.938339973427183,0.0614365686378335,0.918328516710648,-1.26638454747894
-0.253341823000037,-1.47824904259852,-2.99289005531193,1.92091952275369
-0.453426910859375,-0.58953134018388,-0.605516750775401,-0.260987871520328
-0.897398451603948,0.140804443235847,0.258095023275747,0.312625786666793
-0.132215012400397,-0.829422897847831,0.618867741361011,1.6538202480103
3.03737710878028,-1.1924255416255,-1.65015201440499,1.11065478218658
