"A","B","C","E"
-0.998546759372463,0.0888447848199613,1.04949091712094,-0.423543180057146
0.266448954242483,-0.97324867194229,-0.72723168009225,-0.668180599237818
0.250367444272214,-1.49543571865407,-1.3755796254657,0.864638909544407
0.622576790349286,-1.73409911809799,0.204941871435761,2.01699364995314
0.277218611686865,-0.197541913972007,-0.567985327440581,0.719908779499536
0.0899004945809787,0.647975238082567,-1.31133979193563,-0.708242058369331
-0.455880182669623,0.529306114253532,-0.755918646683126,-0.206210128709935
-0.35345910235959,-0.323926104183036,-1.32769540215518,-0.242601012341101
1.21852104612242,-2.19153148183662,-1.9039130712025,-0.483475356464302
-0.97065110348234,0.21278411257317,0.55958244892268,0.520930055432342
1.14561094095849,-1.20048670283858,0.0898170213175144,1.30699815641269
0.469033613011178,-1.09961517092112,-0.203290981743522,-0.0872840637442379
-1.49773148041434,-0.254345583923974,-0.880245269362114,-0.602833271940918
-0.764972052194368,1.69052997797433,-0.116785867749815,0.78032356455264
1.03638552512678,0.308732809915038,0.103975138384318,-1.64188988982061
0.418936822364634,0.194134587442362,-0.506227439587918,1.27354912663122
0.473987714439442,-1.14795789497284,-1.07600779424389,-1.90247926053782
1.42319740075277,0.527978383026748,-0.560969695485501,-1.22798106108553
-0.932922989129591,-0.14562752955442,-0.221626218065036,0.546875816982135
-1.02906025266057,1.05155313519476,0.310391072702032,-0.404479767516872
1.16829785439429,2.07888241844405,1.232333941537,-1.01481138425157
0.375980525757792,0.264062088990809,-0.825850016902528,1.54341277150572
-0.688418417558345,1.23789225589468,1.28312671061936,0.57027934676864
-1.22410078413063,1.59818995480005,1.64140680870892,-0.539565423715532
1.04983146059717,0.0365693735787762,0.13267169511604,-1.45370062413071
0.194204291396859,0.160287200979738,0.332681669035654,-1.80860632770182
1.01186054749099,-0.47895030399082,-0.481089929418736,-0.741706716138804
-0.214074195622615,-1.8127903542304,-3.29319691121983,0.183879884236283
0.34950807868663,-0.282950214430064,-0.877311364273104,2.66653548887159
-1.66366352441834,-1.20176892292316,-1.087144103825,-0.885538662863411
1.47826199008259,-0.00888485360205095,-0.563946787941862,-0.000504036745761424
1.29728377318333,-0.156712215447895,-0.776107591569894,-2.64125840273477
-0.0251582298424567,0.464298569002346,0.402295454883639,-1.14414080030248
0.00852841070297775,-0.671103306862426,-1.66565908581381,-0.0351790068576504
0.266248214507015,-0.664733605009991,-1.20590919947071,0.222063280160361
-0.952392828741673,-0.109706300612723,-1.56855456820595,-0.779585629624163
0.904984769043514,-1.50311987563714,-1.87115050265272,-2.15115529395061
0.279309523592016,-0.537070792432063,-0.947753165425437,-0.93396774874879
1.99697755901572,-0.402930354036743,-0.919587876696184,-0.224251773748652
-0.170307966516045,0.497428574194962,0.782405216782953,-0.59463629301775
0.625287514650345,-0.423242154026115,-0.500836145756333,-0.751326544940665
-0.315349377372873,-0.0746937244750474,0.117180782390896,-1.11727488923646
1.23745485794877,0.61464278724605,-1.20264215113613,-0.172166826322398
1.41243477836493,-0.466397387069695,-0.417683342775566,-1.02547752302034
-0.322060504441795,0.288095943109339,-0.360732437996788,-0.0162962721363485
0.568555873996112,0.0994404132498992,0.553778568236925,1.99427677845515
-0.0788241113271956,0.527755498871218,-1.47836308686571,-0.206591527626451
-0.207124002029681,1.41786818318325,0.438938899069974,0.520831897706356
-0.374957187655358,1.10750325708965,-0.0754422104043378,-1.31190522407114
-0.905991621568686,0.225413863059469,0.673641509634558,-1.31968595722114
1.16359329906512,-1.97974611129576,-1.32428469207883,0.210763941586887
-0.855576522997572,-0.466714886928266,1.64949103401062,0.599663170862208
0.768791154798329,0.389682165804046,-0.571568803247556,-0.826746776836324
0.329692372034453,-0.0430529418230892,-0.0473854457313762,1.78031718785712
1.67334382010247,1.06204423903018,-1.27031460494481,0.229237043548943
0.163150518582972,0.63896164917876,1.37311099999631,0.149808193363053
-1.78451889519831,0.363981402589166,-0.165021763088669,0.298725622386658
-0.015951730978456,-0.866856386598913,0.525005833913905,-1.15273311754489
0.874073956107394,-0.14278735681302,1.19422712410587,-1.22951206363872
1.26058049729402,0.733220371449283,-0.464487833260925,-0.944502930181821
-0.966318324559656,0.796850318961208,2.39469708767796,1.54746372357622
2.10928978662766,2.06779021742245,1.78757665716212,-1.58608998163175
0.191733277886964,-0.96278112737617,-1.97329029960466,-0.535065260121521
-0.417253816722767,-1.15312112036862,-0.0478703851367377,0.961560572806003
0.394700727903964,1.09178437308678,0.731367512563787,-0.0118771680336355
0.661309095466478,-0.443698015320358,-0.203823658504575,-0.669406672202815
-0.288874348265923,-0.635894893098064,-0.15562227027624,1.7070196290516
0.443040498114004,-0.221391200022113,0.460055304519842,-0.413784720610247
-0.0503982065481802,-0.84549073246133,0.155806443838743,0.277169864919857
-1.42107146768466,1.25615398602301,1.32667254269852,2.36003667783111
-0.174495684222916,-0.182789850644406,-0.72215657680831,2.22787516359485
-0.958270062018262,-0.91890002020246,-1.0578120642199,1.27485376619814
0.401793565937883,0.271181100385548,-0.526225389363605,-0.199925055184889
0.219718966002961,-0.0180184080972443,-0.310137632862021,0.111943779806563
0.781659054249491,1.36828811528692,1.38282214407306,0.779934717892138
-1.36780520906623,0.911307430012808,0.483702298391838,-1.75354213425119
-0.0114461447334698,-0.30061500197708,-0.874735412728295,-0.478464628801791
1.06087862801751,1.85353042669869,1.92689438214525,-0.767225384641593
1.20065038361204,-0.616493195796047,-0.41825963457096,0.134903112474674
-0.615476413877451,0.705749685748642,-1.35317828402181,-1.06287006159598
1.09125852072957,-1.73423352243004,-0.543575166836665,-0.494708084497563
0.0219871237983337,0.20588673859119,-1.33690215282196,-0.69540859003477
-0.1646837508754,-0.397463086264125,-0.326073328915984,-0.144044508215121
1.53141431658007,0.251916077899089,-0.938863465462596,1.92100158320813
0.610482333333332,0.809714252658153,1.03190102113062,0.008929271318046
-1.73465825489336,-0.218946764437641,-1.33791699919773,-0.900582324968624
-1.08842617099343,-0.853719771774995,0.148150086717784,1.22059185018499
-1.31140139114335,0.926765569427262,-0.0446223472717143,0.356907105372114
0.946760586775947,0.597625843228373,-0.000738598306249471,-0.254748091994378
-1.66033903494988,0.509109723691562,0.553252255437574,-0.323733362148043
-0.420908613765103,1.1603706159487,0.870873034108237,-0.149057937939737
0.0497271027625323,-0.194773820871522,-0.040488491076992,0.517294999665379
-0.406964517054944,-0.394960972239104,-0.453953200234773,-1.02236280756032
0.75391431693502,1.85344799314373,-1.0323343647019,1.10321573498599
-1.26095533192686,-0.172058850053522,1.52820061601261,2.29695772145713
-0.03571502824017,-0.104126453479121,-0.181570209396664,0.934940612242497
-0.591833977848594,-0.773578277169287,0.207639156013388,0.985598122678403
0.0951034945754649,-0.261777439726125,-1.29432626507382,0.208117717943413
2.45854932754129,1.34110487541535,2.01128800683016,1.01870758385608
-0.251481127187345,-0.710085440462639,-0.50386196330097,0.927317559082299
1.77819871588689,-0.970574145014006,1.38078860219059,-1.47089547633606
0.598472987646286,-1.02382185237297,-1.05062159157593,-0.583264460510609
-0.261028600174807,0.674905176572156,-1.70417217527867,0.91321976671829
1.19163621390281,-0.766106138630719,-0.951596105323462,-1.84862854674246
1.01817107737901,-0.345099736365931,-0.49551841224755,-0.27176169463847
-0.476721183610576,0.647455322995921,-0.203637500179979,1.10932332672331
0.79604336842553,-1.28469867370564,-1.38030502246194,-1.36543237323457
-0.635973525719004,0.543157249274029,-0.735165416682641,-0.997747041805053
-0.768312060390597,-0.978088632385424,-0.663077913405385,-1.19458579137805
1.64997216902104,-0.706849526112795,0.291575319537893,0.414895336794556
-0.96861952195819,1.06041364648667,-0.243162829209673,0.451859212728839
-0.190824580637668,0.417755271916812,1.4286540408751,-1.34768588486446
-0.303664423019377,1.68166852211991,0.713056175959451,1.82384920899849
1.57412454713108,1.30239968448929,-0.462214015054073,-0.429742622763598
-0.670869220127243,1.00077756604966,1.16609954186495,0.980589578628096
-0.245597500250953,-0.355770420973519,0.000392392301076703,-0.220038486461584
-1.82408822152979,-1.21720636173481,0.769171183056534,0.222806028644079
0.706152213925087,0.802254448092754,0.516918366539778,1.28133906179836
1.65063217452155,-1.35981818808646,-1.49564620230687,-0.204650528024544
-0.677978170412781,0.832278505592912,1.4924643851229,1.28254414099427
-0.328949013071347,0.573295513405288,0.204601194126503,-2.0102870516645
0.196100561851391,-0.869855484663264,-1.15582636616322,0.873392496078069
-1.752227270605,-1.19063473758609,-0.471846163300447,1.22193058052578
0.313490144924436,-1.16497792943988,0.469300781722106,1.01229298296006
0.898786239190421,-1.22296006621365,0.14126583281747,-0.416951089579539
-1.44669513226863,0.686516413324695,-0.683082250320559,-1.45993830861176
-1.33201457472013,1.07831381372445,-0.640496291775287,-0.22153018604832
0.886257437063029,0.424031364687398,-0.668041401338344,1.48361986171491
0.704279508281307,-0.426379323071109,0.113462363254479,-0.684198314431265
-1.01289813461296,1.38988922306726,-0.983332987935984,0.423756153008522
-1.09583638533298,0.588625820799455,0.470065286132912,-0.42540415558943
0.639057652692053,1.83845620410778,0.018266365826384,-0.586539523344339
-0.307340176496125,1.01955043658895,0.716902103839835,0.37278991346021
1.08160520748805,1.47677268411482,1.14055549414541,-0.0591486838701499
2.31775516045723,-0.141899406770948,-1.09698684858689,-1.89890823215732
0.545931381325485,-1.48006350915518,-0.213862228371283,-0.130998612939703
-1.04231774843455,-0.215184607778692,0.538967817118529,-1.14949483362332
-1.88421223957025,0.444118524729002,-0.202418042016978,-1.27018220779914
-1.9415753141099,0.5925796381606,1.10018866767561,-0.946920080226112
0.324410315133175,1.93967455958632,-0.755839387265724,1.76096402425646
1.77027926682812,-0.38003887570131,-0.373072050754723,-0.357944007042095
1.55277975167339,-0.117451689323959,-0.332311674570558,-0.424718350688342
-0.232964848631606,-1.24793137429086,0.776301163318034,0.272664917096503
0.639072950966679,-0.128708437683673,0.364937830643698,1.4322623950833
2.84842528439221,-1.18080157565678,-1.48839200934067,2.52912662866384
0.671586646975874,0.0985751467347424,1.2151526695955,-0.412184869435232
0.633840282522051,0.838342534541435,0.840495149624861,0.811357796273186
-0.124671160035853,-1.94536895801031,-0.283589411481563,1.03080420347503
-2.50430264235709,0.391765315661103,-0.856498276437253,0.130117789831918
1.21068911479879,-0.189103866666492,0.51354372364471,0.853923151319805
-0.0873407128389275,-1.51805622746428,-1.56098514489853,0.440546439393341
-0.432645051934062,0.849066614358447,0.736137577973205,-2.27413904101752
-2.82014392303805,0.0673048318396202,0.277864984306559,-2.76707904608094
-1.04565308630658,0.344678998753887,-0.991981396701812,-1.40620039258918
-0.634479779531274,-3.54572485567624,-0.495595768377929,-1.90787421023432
0.861159774243664,0.948211714597731,-0.461158237989783,0.702610944104899
0.56178703530078,-0.0681122629350996,0.467988819934694,0.802931790475278
-0.618496411688347,-1.4494570397189,-0.825201202740941,1.59840277908356
0.158141121365735,2.37178887117514,0.409517411801111,-0.581385093567813
1.57821681078643,0.0890903453730527,-0.0773765127024497,-0.466501658362293
0.199988439927882,0.0460979694425075,-2.42615454197683,-0.251721339633408
0.380311974096287,0.115269511667575,0.298345410326737,-0.874221872470443
0.89912488014134,-1.96105008353362,-0.0926788963657997,-1.68951961300629
0.711228795433537,0.0664747757309434,-0.834385399016982,-0.404911804009229
-0.23272694779848,-0.764939561888723,0.611197621192588,-1.09257721496378
-0.265184335939274,-1.4646601221102,0.787526100677839,0.489638777191184
-1.65128694899393,0.195808614382884,-0.231461716507834,0.663723763654745
-0.0289101215771926,0.863312308690265,0.172731310584303,-0.986898763040428
-0.172956287517129,-0.442973900696694,0.655962326465971,2.23257321166715
1.5471700505264,1.78697208538999,-0.684896099162752,0.661780973682588
-0.313678607076089,-0.64605938691176,0.200539350877182,-0.669237376161951
0.197159857219524,1.09506449210644,0.294660114599891,0.275596913748957
0.19156360473376,0.0455332146706913,-0.463567862293332,1.39642187887201
0.942198758994601,-0.709284064716759,0.437656619421416,1.12667524299367
0.365521119830354,-1.39393087517254,-1.3261561350761,-0.223312852135423
-2.83956761489878,-0.119049211456612,0.584259951528703,-0.733520194498342
-0.252312838627424,-0.37635686704768,1.57970381504544,0.811550199788786
-0.82015444281298,0.946886268923799,-0.374782297599923,1.11124290249318
0.342873424144351,1.49780347061158,0.685426434360518,1.6609260018587
0.92232820689177,1.84127095710697,0.404921307110033,1.0953812682251
1.99368614649535,-0.433443123086395,-0.643933898267227,0.458885189868391
1.54554295979382,-1.21502906554704,-1.37388092960539,-1.99749619097391
0.0541775231547029,-0.71295077930252,-0.359248871879686,0.1857021511306
-1.68420565458831,0.923576415400041,-1.08338393185176,1.61087363219916
-0.683310997516686,-1.60199789305593,1.36286826675422,0.321075584131291
0.931948025563274,2.38867745762679,1.17311188053297,-0.873896746835934
1.8551754190343,-0.434519366281089,1.63309052428112,-0.451471014183372
-0.640986404623003,1.74062186601225,0.861269890703155,1.86542965282921
1.22229464261314,-0.609442652010103,-1.05979402300518,-0.337096438935589
-0.506353195196463,-1.03692393855048,0.427138327066438,-1.04080266401414
0.056284028901283,0.812148920851376,-0.377208682193822,-0.672685632982315
-0.872291152496397,-1.34516850013777,-1.79767974060456,0.342136288796286
-0.186769759431196,-0.594247840511632,-0.0460584580011646,0.350536993806748
0.224915045826225,-0.10471181194577,-0.101841258502098,-0.900849747372042
0.797330400686798,-1.72182844702323,-1.32223937287754,1.49058341545473
-0.0764864424342936,0.352854289765951,0.698625784957997,0.113645933759595
-1.30029691057168,0.154954440739983,0.590712709868087,-0.878120774918964
-0.809854142682615,0.439244955884292,-1.69791915226023,0.40840488630078
-0.0646150933925624,-0.291672557169673,-0.0774337321558809,-0.177496617105025
-1.72249809673304,0.475944852814072,0.0138686620706631,-0.302005133065414
-0.8374069920633,1.10214919888657,-1.14937130419711,0.000760732111629571
0.29976984745981,-0.705288615899681,-1.00458819729796,-0.866675437386389
-2.19433384958428,0.156805500467119,1.5176522414071,0.025726876379956
-2.24933987039944,0.0724331632057244,0.266464866977361,0.0238482500129966
-0.0168729514529749,1.10685216124534,-1.29831885618423,-0.677607915510318
0.966677864818609,0.366187123630839,-1.69951230128371,1.51172331662761
0.581093112899207,0.433968963011058,0.76820652079137,0.90679579682307
2.00538552230467,-2.30999112395306,-0.142220905280381,0.232675492547983
-0.589411545983791,0.119646762105887,-0.390015603299222,-0.512460660488309
0.0376400714712035,0.914181558934849,-1.40676034718456,-0.854424281278008
-0.4451358531933,0.737431720943845,0.896624284975991,1.62483379654661
-0.880620026898677,0.455094976547109,-0.209485667471795,-1.27481013593779
-1.25786863573124,-0.30149099876365,-0.451892163376705,1.97710470267709
-0.090314384729853,-0.886671330836079,0.733348852334597,-1.40918239295257
0.457491182409666,-0.104731182456375,-0.265312107713251,-0.265235629987919
0.942893902764431,0.604337891603862,-1.08469986993265,0.566144682832865
0.242261058210609,0.63616830395372,0.104114996609409,0.435779771472245
0.355459394847102,0.293167982258884,0.624620288181265,1.283843780125
0.610626500117819,-0.341662076973696,0.576805850218967,-0.0487165505329418
-0.904130707599864,-1.45038345428513,-0.680036351701379,-2.50269338461255
-0.537918078234117,1.77980211238269,0.486016439425833,2.22145246817879
-1.12639169113363,-0.024092355334285,0.134677959717943,-0.208821533463101
0.00200114166601134,2.03761102458513,0.701264633986522,-1.09524646361289
-0.801105413686242,-1.49475692191791,-1.66409244464721,0.463413872037651
-0.138660863308545,0.13286339495175,0.657422750976582,0.288892846388758
0.165156264255031,-0.335345353560789,1.34211019989369,-2.25849610460747
-0.0547703511849189,-0.959127952863867,-0.467059258507276,0.320350775127636
0.448178931379419,0.197630062933814,2.80947379631007,-0.0758180420275866
1.01770881794597,0.272617024469701,-0.795261117624165,-1.29317819787933
0.100034033524608,-1.27032396548441,-0.636953144492206,-0.103777418329985
-0.0127436082476641,0.455230051406565,0.989789430247583,1.30307635963229
0.817277176220116,0.245079431985391,-0.120660128092682,-0.0145405414571759
0.118848374197983,-0.0744658174476062,0.350009821081857,-1.63731496068293
-1.13141621420649,-0.153039503030879,0.395465693539252,1.0481182003139
0.384552099517529,1.12982594375482,1.49173067148998,-1.03645036217174
0.167765538780756,0.0356646393911866,1.08159359446341,0.704961939865175
-0.0218972309051783,-2.19234748681497,0.716548331088421,0.690962929604795
1.50621627228757,-0.557064150044985,0.320862220691716,-1.2806488396821
-0.638125529062769,0.39355217300114,1.43543758008427,-0.197577959867358
0.328938205703088,-0.474194880804895,-0.309437333580634,-0.460908595440558
-0.844200342866078,-0.144502325025177,1.43593617086601,2.03142159217336
0.0877425968002995,-0.883683915789448,-0.901252367438921,-1.47673682008959
-0.125675550899461,0.933164078806136,-1.0591999145233,-0.234566980617048
0.423871869780498,1.43346283258043,-0.308995279737921,1.3012097952631
-1.11716349761152,0.511954169353697,2.02998846557895,-0.794002810309506
0.0682022982132038,-0.700470283588737,-0.983408714687612,-1.6298056145506
1.14554539157273,-0.183399813740088,-0.2041423794401,0.162440945573668
-0.379999442085553,-0.318333852254508,0.245000016521625,0.228301889455008
-0.36425817594848,-1.23679063941111,-0.07718607372189,-0.649389560545324
0.0823283182928154,1.25035470059912,-0.450008637311934,-0.356346161509559
1.68999725620101,-0.163198285880544,1.52424675166602,-0.93421431661419
0.0802842848850638,-1.02408530760627,-0.999303602542875,-2.38994776889515
0.963985949166126,-1.05157556212954,0.569887970043315,0.468054221783818
0.418297645699181,-1.61859221669082,0.720019105453019,0.777421277170595
-0.802646407276661,1.15710876475732,1.61686400941088,0.956804389562841
-0.100788405615438,0.706668576747425,0.382535428524478,-0.253733925082101
-2.09294506023183,0.0818586051923029,0.552871903415176,0.371890287502756
0.0938433205372253,-0.780901781363201,-0.127642926391926,1.27622062547947
0.177508446398691,-0.0439917576894879,-1.02310665298009,-0.663847199168554
0.205309035300771,-1.28738585990228,0.547585481946813,0.439087394240721
1.59885253624188,0.0967251614636999,-0.147602725053851,-0.975458368889581
-0.11825599163941,0.224976347604673,-0.898357677538465,-0.0300875280060855
-2.13669135316032,0.120110294320154,1.36165826525287,1.14732675058352
0.260641263654967,-1.11601764118052,-0.234634954993214,0.906215239163005
0.773661173876045,-1.15482306365444,-0.551202292791314,0.401018670351217
-0.595807121943098,-1.16073414749875,-1.04292956766362,3.08624361020406
0.353562232852171,0.570180486004638,-0.768017060911404,-0.792821266342204
0.18710620393535,1.30045204960046,0.0286448477789226,-0.676070181162223
0.167865663105459,0.907338894450044,0.941740076588481,-1.0857720032288
0.251916517103035,-1.12112210877936,-0.877608395680152,-1.53628500733259
0.487526994810253,-1.75048605939992,-2.68081057770299,-0.960911093566372
0.557795577889517,-1.09860817767881,0.558937546667517,-0.893624551129067
-0.8279950619415,0.122400484702117,0.0970908367171283,-0.17339336036222
-1.43743311079679,-0.721349366261174,1.97581918794334,1.55583937745356
-0.34833767040955,-0.521977770632771,0.564865721239046,-0.136872886110727
0.0538259041710654,-1.10504235064821,-0.211616814374863,0.515923093623549
-2.07062441445271,-1.25613078799547,-3.03794326526803,-0.11475227200743
-0.508206041622721,4.19338372926045e-05,-0.0677846749304373,-0.393299044240121
-0.159324885652458,0.524812864901085,1.27276087041111,-0.611251072577334
-1.51844319068344,-0.120380756092408,-1.35261095880467,0.709574505009184
-1.11718957514494,-0.26935508492879,0.493862604558524,1.57843396110048
-0.0880748606382364,-0.351059917618686,1.30282843723643,-0.821947455432031
0.282828993859335,0.210135511220758,1.87667185871068,-0.365837140344927
-0.658264471867421,0.244629374468139,0.606983059617926,-1.64507228837422
-0.852301784118741,-0.138010980780106,-0.356069010068169,0.644656424995314
-0.240933238483936,-1.76227654608932,-0.286279562626292,-0.355058573754311
-0.616473125476812,-0.514817663405719,1.94773331566399,-0.0457164874872756
-0.428030013518837,0.432339252895216,-1.30166650867301,-0.790821987827276
0.35203780897558,-0.498358284009259,-0.211894889753655,-0.385182113493227
-0.115140603981324,-2.73098696636966,-1.40091084908795,-0.509409349740148
-1.17666343960596,-1.441064369835,0.592370044136529,-0.522590334825712
-0.146823625534952,0.317630790593552,-0.738424108749535,0.460604157385076
-0.734258239081472,-1.1855071979,-1.61433638690464,-0.679086930579483
0.258382314755261,0.57556899285826,-1.36029048507641,-1.67713995056843
-0.203012073229114,-1.48797965881243,0.0655051568547222,0.654013250931523
1.59036595068045,0.534784450632432,0.672232429765304,0.00724174721197323
0.0211131034725389,0.286694288675417,0.418200283483522,0.301765616310051
0.665459889287019,1.90381466300835,1.87940734405401,-0.761321208433098
0.233347300904404,1.03747257193379,0.531796866895915,0.758526982440702
